Bid,Difference_Bid_PTE,Winner,codmat,coduasg,Tender,ipgItem,ipgQuantidade,ipgValorMinClassif,Pre_Tender,Date,Bid_value,numprp,prgCod,Competitor,atualizado,Number_bids,especificidade,frequencia,material,Collusive_competitor_original,Collusive_competitor,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST
211039882,873664.96,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326998542,4499999.0,7432011,327569,07135428000190,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211038852,873663.96,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326997912,4500000.0,7432011,327569,56599749000151,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211039830,673663.96,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326998492,4700000.0,7432011,327569,02139237000183,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211039792,573663.96,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326998455,4800000.0,7432011,327569,04833107000171,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211039772,373663.96,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326998440,5000000.0,7432011,327569,02139237000183,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211039728,-26336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326998401,5400000.0,7432011,327569,02139237000183,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211038853,-60993.84,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326997912,5434657.8,7432011,327569,02139237000183,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211039819,-126336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326998483,5500000.0,7432011,327569,07135428000190,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211039586,-326336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326998266,5700000.0,7432011,327569,01422254000160,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211039511,-406336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326998208,5780000.0,7432011,327569,01422254000160,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211039713,-626336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326998386,6000000.0,7432011,327569,04228626000100,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211038854,-976336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326997912,6350000.0,7432011,327569,04228626000100,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211038855,-1006336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326997912,6380000.0,7432011,327569,07135428000190,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211038856,-1126336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326997912,6500000.0,7432011,327569,01422254000160,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211039858,-1346336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326998519,6720000.0,7432011,327569,05737974000176,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211039619,-1586336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326998300,6960000.0,7432011,327569,05737974000176,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211038858,-1826336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326997912,7200000.0,7432011,327569,05737974000176,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211038857,-1826336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326997912,7200000.0,7432011,327569,11711306000172,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211038859,-2275314.24,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326997912,7648978.2,7432011,327569,35405844000105,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211038860,-2450865.36,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326997912,7824529.32,7432011,327569,01827489000132,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211038861,-4226336.04,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326997912,9600000.0,7432011,327569,04833107000171,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
211038862,-17463370.72,0,5320,943001,9350875,1,1,500200.0,5373663.96,1326997912,22837034.68,7432011,327569,07648286000165,1,38,2172,0,5320,0,0,0.703,44.6558,0.0006,-6254.6794,14.4871,2.9698,0.6195
218815962,1781.67,1,13768,160191,9604430,117,660,844.0,2625.67,1336587148,844.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218815938,1780.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336587143,845.0,62011,337844,12224867000100,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218815793,1776.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336587111,849.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218815753,1775.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336587103,850.0,62011,337844,12224867000100,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218815586,1766.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336587065,859.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218815554,1765.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336587057,860.0,62011,337844,12224867000100,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218815320,1761.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336587006,864.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218815272,1760.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586995,865.0,62011,337844,12224867000100,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814954,1728.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586935,897.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814878,1725.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586920,900.0,62011,337844,12224867000100,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814910,1711.69,0,13768,160191,9604430,117,660,844.0,2625.67,1336586926,913.98,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814839,1711.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586911,914.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814810,1710.69,0,13768,160191,9604430,117,660,844.0,2625.67,1336586905,914.98,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814754,1710.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586891,915.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814685,1708.69,0,13768,160191,9604430,117,660,844.0,2625.67,1336586877,916.98,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814642,1708.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586863,917.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814592,1707.69,0,13768,160191,9604430,117,660,844.0,2625.67,1336586852,917.98,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814562,1707.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586843,918.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814519,1706.77,0,13768,160191,9604430,117,660,844.0,2625.67,1336586831,918.9,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814475,1703.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586819,922.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814427,1702.07,0,13768,160191,9604430,117,660,844.0,2625.67,1336586807,923.6,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814377,1700.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586793,925.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814267,1698.87,0,13768,160191,9604430,117,660,844.0,2625.67,1336586782,926.8,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814234,1698.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586772,927.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814178,1696.77,0,13768,160191,9604430,117,660,844.0,2625.67,1336586758,928.9,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814142,1691.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586748,934.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814120,1690.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586742,935.0,62011,337844,12224867000100,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814094,1689.77,0,13768,160191,9604430,117,660,844.0,2625.67,1336586737,935.9,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814051,1689.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586724,936.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218814014,1687.77,0,13768,160191,9604430,117,660,844.0,2625.67,1336586716,937.9,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813904,1686.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586688,939.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813927,1685.77,0,13768,160191,9604430,117,660,844.0,2625.67,1336586693,939.9,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813825,1685.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586667,940.0,62011,337844,12224867000100,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813840,1681.69,0,13768,160191,9604430,117,660,844.0,2625.67,1336586671,943.98,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813807,1681.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586664,944.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813335,1680.69,0,13768,160191,9604430,117,660,844.0,2625.67,1336586550,944.98,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813294,1680.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586541,945.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813250,1678.69,0,13768,160191,9604430,117,660,844.0,2625.67,1336586529,946.98,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813215,1678.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586517,947.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813162,1677.69,0,13768,160191,9604430,117,660,844.0,2625.67,1336586504,947.98,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813136,1677.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586497,948.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218812601,1676.69,0,13768,160191,9604430,117,660,844.0,2625.67,1336586480,948.98,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218812574,1676.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586473,949.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218812508,1675.69,0,13768,160191,9604430,117,660,844.0,2625.67,1336586458,949.98,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218812467,1675.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586448,950.0,62011,337844,12224867000100,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218812420,1671.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586438,954.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218812355,1670.69,0,13768,160191,9604430,117,660,844.0,2625.67,1336586424,954.98,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218812315,1666.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586413,959.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218803781,1665.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336584799,960.0,62011,337844,12224867000100,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218803144,1656.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336584682,969.0,62011,337844,09316105000200,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218802194,1645.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336584508,980.0,62011,337844,12224867000100,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518708,1625.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482106,1000.0,62011,337844,12224867000100,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218801785,1625.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336584434,1000.0,62011,337844,09316105000200,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218810826,1625.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586090,1000.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218803174,1620.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336584687,1005.0,62011,337844,14689627000106,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218798485,1559.17,0,13768,160191,9604430,117,660,844.0,2625.67,1336583912,1066.5,62011,337844,10974880000231,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218804761,1525.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336584992,1100.0,62011,337844,07671564000103,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218803809,1519.02,0,13768,160191,9604430,117,660,844.0,2625.67,1336584804,1106.65,62011,337844,22881858000145,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518711,1485.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482106,1140.0,62011,337844,08832774000190,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218805199,1475.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336585077,1150.0,62011,337844,11517753000195,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218803877,1463.21,0,13768,160191,9604430,117,660,844.0,2625.67,1336584818,1162.46,62011,337844,13598570000177,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218801211,1427.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336584327,1198.0,62011,337844,05040156000110,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218800246,1425.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336584163,1200.0,62011,337844,05040156000110,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218811651,1425.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586267,1200.0,62011,337844,06114935001580,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218799261,1340.5,0,13768,160191,9604430,117,660,844.0,2625.67,1336583993,1285.17,62011,337844,03707773000109,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218809864,1325.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336585923,1300.0,62011,337844,06114935001580,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218800767,1318.48,0,13768,160191,9604430,117,660,844.0,2625.67,1336584251,1307.19,62011,337844,00538436000139,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218801329,1312.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336584349,1313.0,62011,337844,11186327000116,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218804050,1175.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336584855,1450.0,62011,337844,13029062000178,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218803641,1125.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336584772,1500.0,62011,337844,07123324000166,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518713,1125.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,1500.0,62011,337844,41533829000137,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218809709,1125.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336585897,1500.0,62011,337844,06114935001580,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218806451,1022.77,0,13768,160191,9604430,117,660,844.0,2625.67,1336585320,1602.9,62011,337844,11462531000112,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218813265,726.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586532,1899.0,62011,337844,08855598000102,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218810650,626.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336586060,1999.0,62011,337844,12076573000188,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518715,625.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2000.0,62011,337844,11186327000116,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218809492,625.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336585860,2000.0,62011,337844,06114935001580,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218801490,279.59,0,13768,160191,9604430,117,660,844.0,2625.67,1336584379,2346.08,62011,337844,11104598000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518717,267.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2358.0,62011,337844,11517753000195,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518719,125.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2500.0,62011,337844,05451248000192,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518721,77.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2548.0,62011,337844,03707773000109,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518724,25.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2600.0,62011,337844,12076573000188,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518722,25.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2600.0,62011,337844,70120662000180,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518727,25.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2600.0,62011,337844,11080807000106,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518729,5.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2620.0,62011,337844,13029062000178,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518731,5.67,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2620.0,62011,337844,07123324000166,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518742,-64.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2690.0,62011,337844,06114935001580,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518733,-64.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2690.0,62011,337844,09316105000200,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518735,-64.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2690.0,62011,337844,08855598000102,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518738,-64.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2690.0,62011,337844,10895020000121,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518740,-64.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2690.0,62011,337844,07671564000103,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518755,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,00075298000107,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518767,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,01360548000105,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518757,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,14362227000191,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518748,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,10974880000231,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518744,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,05040156000110,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518759,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,12339399000119,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518761,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,04307824000160,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518753,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,13598570000177,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518746,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,14689627000106,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518769,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,92823764000103,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518751,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,10733986000162,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518763,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,11463567000110,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518764,-72.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2698.0,62011,337844,14796675000101,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518772,-74.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,2700.0,62011,337844,12270696000155,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518774,-410.44,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,3036.11,62011,337844,11104598000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518776,-974.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,3600.0,62011,337844,00538436000139,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
218518781,-1374.33,0,13768,160191,9604430,117,660,844.0,2625.67,1336482107,4000.0,62011,337844,11333352000185,1,111,338152,596,232517,0,0,0.6253,7.2938,0.0059,24.216,6.093,1.9894,0.6445
